tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Apartamento	Ingleses	82.0	1.0	1.0	1.0	532800.0
Apartamento	Saco Grande	82.0	2.0	21.0	1.0	545000.0
Cobertura	Centro	82.0	2.0	1.0	1.0	550000.0
Apartamento	Itacorubi	82.0	3.0	2.0	1.0	550000.0
Cobertura	Estreito	82.0	2.0	1.0	1.0	559000.0
Apartamento	Itacorubi	82.0	2.0	2.0	1.0	569000.0
Apartamento	Monte Verde	82.0	2.0	2.0	1.0	580000.0
Apartamento	Jurerê Internacional	82.0	1.0	2.0	0.0	590000.0
Apartamento	Agronômica	82.0	2.0	2.0	1.0	595000.0
Apartamento	Monte Verde	82.0	2.0	2.0	1.0	599151.0
Apartamento	Monte Verde	82.0	2.0	1.0	1.0	599151.0
Apartamento	Ingleses	82.0	2.0	2.0	1.0	600000.0
Apartamento	Centro	82.0	2.0	1.0	204.0	600000.0
Apartamento	Ingleses do Rio Vermelho	82.0	2.0	2.0	1.0	630000.0
Apartamento	Córrego Grande	82.0	2.0	2.0	1.0	640000.0
Apartamento	Agronômica	82.0	2.0	2.0	1.0	650000.0
Apartamento	Trindade	82.0	2.0	1.0	1.0	650000.0
Apartamento	Jurerê	82.0	2.0	2.0	1.0	670000.0
Apartamento	Agronômica	82.0	2.0	2.0	1.0	670000.0
Apartamento	Pantanal	82.0	3.0	2.0	2.0	670000.0
Apartamento	Ingleses do Rio Vermelho	82.0	2.0	2.0	1.0	690000.0
Apartamento	Agronômica	82.0	2.0	2.0	2.0	705000.0
Apartamento	Campeche	82.0	3.0	2.0	1.0	710000.0
Apartamento	Ingleses	82.0	2.0	2.0	1.0	734191.0
Apartamento	Trindade	82.0	3.0	1.0	2.0	750000.0
Apartamento	Ingleses	82.0	2.0	2.0	1.0	790000.0
Apartamento	Ingleses do Rio Vermelho	82.0	1.0	1.0	0.0	800000.0
Apartamento	Córrego Grande	82.0	3.0	2.0	2.0	811900.0
Apartamento	Itacorubi	82.0	3.0	3.0	2.0	880000.0
Apartamento	Trindade	82.0	3.0	3.0	2.0	890000.0
Apartamento	Trindade	82.0	3.0	2.0	2.0	980000.0
Apartamento	São João do Rio Vermelho	83.0	3.0	2.0	1.0	120000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	160000.0
Apartamento	Ingleses do Rio Vermelho	83.0	3.0	2.0	1.0	160000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	165000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	1.0	1.0	170000.0
Casa	São João do Rio Vermelho	83.0	2.0	1.0	1.0	180000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	200000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	210000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	210000.0
Apartamento	Centro	83.0	1.0	2.0	1.0	228000.0
Apartamento	Itacorubi	83.0	1.0	1.0	1.0	230000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	230000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	230000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	1.0	1.0	250000.0
Apartamento	Jardim Atlântico	83.0	2.0	1.0	1.0	256000.0
Apartamento	Coqueiros	83.0	3.0	2.0	0.0	259000.0
Apartamento	Ingleses	83.0	3.0	2.0	1.0	265000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	1.0	0.0	275000.0
Apartamento	Ingleses do Rio Vermelho	83.0	3.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	280000.0
Apartamento	Centro	83.0	3.0	2.0	1.0	298000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	300000.0
Apartamento	Coqueiros	83.0	3.0	2.0	1.0	310000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	320000.0
Apartamento	Trindade	83.0	2.0	2.0	1.0	320000.0
Apartamento	Agronômica	83.0	3.0	1.0	1.0	320000.0
Apartamento	Trindade	83.0	2.0	2.0	1.0	325000.0
Apartamento	Trindade	83.0	2.0	2.0	1.0	330000.0
Apartamento	Coqueiros	83.0	2.0	2.0	1.0	334000.0
Apartamento	Agronômica	83.0	3.0	1.0	1.0	340000.0
Apartamento	Ingleses do Rio Vermelho	83.0	1.0	1.0	1.0	344000.0
Apartamento	Agronômica	83.0	3.0	1.0	1.0	350000.0
Apartamento	Itacorubi	83.0	2.0	1.0	1.0	360000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	363000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	370000.0
Apartamento	Agronômica	83.0	3.0	1.0	1.0	370000.0
Apartamento	Coqueiros	83.0	1.0	1.0	1.0	376650.0
Apartamento	Coqueiros	83.0	1.0	1.0	1.0	381300.0
Apartamento	Trindade	83.0	2.0	1.0	1.0	389000.0
Apartamento	Centro	83.0	2.0	3.0	0.0	390000.0
Apartamento	Ingleses	83.0	1.0	1.0	1.0	391000.0
Apartamento	Ingleses do Rio Vermelho	83.0	1.0	1.0	1.0	391000.0
Apartamento	Bom Abrigo	83.0	3.0	3.0	1.0	392000.0
Apartamento	Trindade	83.0	3.0	1.0	1.0	395000.0
Apartamento	Trindade	83.0	2.0	1.0	1.0	399000.0
Apartamento	Trindade	83.0	3.0	1.0	1.0	399000.0
Apartamento	Centro	83.0	2.0	2.0	2.0	400000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	3.0	1.0	405000.0
Apartamento	Canto	83.0	2.0	2.0	1.0	415000.0
Apartamento	Estreito	83.0	2.0	2.0	1.0	415000.0
Apartamento	Canto	83.0	2.0	1.0	1.0	415000.0
Apartamento	Estreito	83.0	2.0	2.0	1.0	420000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	2.0	420000.0
Apartamento	Canto	83.0	2.0	2.0	1.0	420000.0
Apartamento	Estreito	83.0	2.0	1.0	1.0	420000.0
Apartamento	Carvoeira	83.0	2.0	1.0	1.0	425000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	2.0	430000.0
Apartamento	Canto	83.0	2.0	2.0	1.0	430000.0
Casa de condomínio	Cachoeira do Bom Jesus	83.0	2.0	3.0	1.0	449000.0
Apartamento	Canasvieiras	83.0	2.0	2.0	1.0	450000.0
Apartamento	Ingleses do Rio Vermelho	83.0	2.0	2.0	1.0	450000.0
Apartamento	Centro	83.0	2.0	1.0	0.0	450000.0
Apartamento	Estreito	83.0	3.0	2.0	1.0	470000.0
Apartamento	Trindade	83.0	2.0	2.0	1.0	478000.0
Apartamento	Ingleses	83.0	1.0	1.0	0.0	480000.0
Casa	Cachoeira do Bom Jesus	83.0	2.0	2.0	1.0	495000.0
Apartamento	Abraão	83.0	2.0	3.0	2.0	500000.0
Apartamento	Canasvieiras	83.0	2.0	2.0	0.0	500000.0
Apartamento	Ingleses	83.0	2.0	2.0	1.0	500000.0
Apartamento	Centro	83.0	2.0	2.0	1.0	500000.0
Apartamento	Itacorubi	83.0	2.0	2.0	1.0	513746.0
Apartamento	Campeche	83.0	1.0	1.0	1.0	519000.0
Apartamento	Campeche	83.0	1.0	1.0	1.0	525000.0
Apartamento	Itacorubi	83.0	2.0	2.0	1.0	530000.0
Apartamento	Ingleses	83.0	1.0	3.0	1.0	546200.0
Apartamento	Centro	83.0	2.0	3.0	1.0	550000.0
Apartamento	Centro	83.0	2.0	1.0	1.0	550000.0
Apartamento	Estreito	83.0	3.0	2.0	2.0	575000.0
Apartamento	Jurerê Internacional	83.0	1.0	1.0	0.0	590000.0
Apartamento	Canasvieiras	83.0	2.0	3.0	1.0	600000.0
Apartamento	Abraão	83.0	3.0	2.0	2.0	630000.0
Apartamento	Campeche	83.0	2.0	2.0	1.0	649900.0
Cobertura	Centro	83.0	2.0	1.0	2.0	650000.0
Apartamento	Canasvieiras	83.0	2.0	2.0	1.0	660000.0
Apartamento	Jurerê	83.0	2.0	2.0	1.0	660000.0
Apartamento	Centro	83.0	2.0	1.0	1.0	690000.0
Apartamento	Abraão	83.0	2.0	2.0	1.0	690905.0
Apartamento	Agronômica	83.0	2.0	2.0	1.0	695500.0
Apartamento	Itacorubi	83.0	3.0	2.0	1.0	715000.0
Apartamento	Agronômica	83.0	2.0	2.0	2.0	720000.0
Apartamento	Coqueiros	83.0	2.0	3.0	2.0	720780.0
Apartamento	Centro	83.0	2.0	2.0	2.0	785000.0
Apartamento	Estreito	83.0	3.0	2.0	1.0	790000.0
Apartamento	Itacorubi	83.0	3.0	3.0	2.0	960000.0
Apartamento	Itacorubi	83.0	3.0	2.0	2.0	960000.0
Apartamento	Centro	83.0	3.0	3.0	2.0	1495252.0
Casa	São João do Rio Vermelho	84.0	1.0	1.0	1.0	95000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	160000.0
Casa	Ingleses	84.0	2.0	2.0	1.0	160000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	169000.0
Casa	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	190000.0
Casa	Ingleses	84.0	2.0	2.0	1.0	192000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	198000.0
Casa	Santinho	84.0	2.0	3.0	1.0	199000.0
Casa	Centro	84.0	2.0	3.0	1.0	199000.0
Apartamento	Capoeiras	84.0	2.0	1.0	1.0	214000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	219000.0
Apartamento	Ingleses do Rio Vermelho	84.0	3.0	2.0	1.0	220000.0
Casa	Ingleses do Rio Vermelho	84.0	2.0	2.0	2.0	230000.0
Apartamento	Estreito	84.0	3.0	2.0	1.0	230000.0
Cobertura	Estreito	84.0	3.0	2.0	1.0	230000.0
Apartamento	Capoeiras	84.0	3.0	1.0	1.0	233000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	245000.0
Apartamento	Capoeiras	84.0	3.0	2.0	2.0	252000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	255000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	259000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	3.0	0.0	259000.0
Apartamento	Capoeiras	84.0	3.0	2.0	2.0	259500.0
Apartamento	Capoeiras	84.0	3.0	1.0	2.0	259500.0
Apartamento	Estreito	84.0	3.0	1.0	2.0	259500.0
Apartamento	Ingleses	84.0	1.0	1.0	1.0	265000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	270000.0
Apartamento	Itacorubi	84.0	1.0	1.0	1.0	279000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	298000.0
Apartamento	Cachoeira do Bom Jesus	84.0	2.0	1.0	1.0	300000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	305000.0
Apartamento	Estreito	84.0	2.0	1.0	1.0	305000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	3.0	1.0	309000.0
Apartamento	Cachoeira do Bom Jesus	84.0	2.0	1.0	2.0	310000.0
Apartamento	Coqueiros	84.0	2.0	2.0	1.0	319000.0
Apartamento	Trindade	84.0	2.0	2.0	1.0	320000.0
Casa	São João do Rio Vermelho	84.0	2.0	2.0	2.0	320000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	325000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	330000.0
Apartamento	Centro	84.0	2.0	1.0	0.0	330000.0
Casa	Ingleses do Rio Vermelho	84.0	2.0	2.0	2.0	330000.0
Apartamento	Coqueiros	84.0	3.0	2.0	1.0	340000.0
Apartamento	Ingleses	84.0	3.0	1.0	1.0	345000.0
Apartamento	Ingleses do Rio Vermelho	84.0	3.0	2.0	1.0	345000.0
Apartamento	Centro	84.0	2.0	2.0	0.0	350000.0
Apartamento	Coqueiros	84.0	1.0	1.0	1.0	359000.0
Apartamento	Canto	84.0	2.0	2.0	1.0	359000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	360000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	360000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	370000.0
Apartamento	Ingleses	84.0	2.0	1.0	1.0	370000.0
Apartamento	Centro	84.0	2.0	1.0	1.0	370000.0
Apartamento	Centro	84.0	2.0	3.0	0.0	380000.0
Apartamento	Ingleses	84.0	3.0	2.0	1.0	385000.0
Apartamento	Ingleses do Rio Vermelho	84.0	1.0	1.0	1.0	391000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	3.0	1.0	395000.0
Apartamento	Itaguaçu	84.0	2.0	2.0	1.0	398000.0
Apartamento	Centro	84.0	2.0	1.0	1.0	400000.0
Apartamento	Centro	84.0	2.0	2.0	1.0	400000.0
Casa	Santinho	84.0	3.0	2.0	2.0	400000.0
Apartamento	Ribeirão da Ilha	84.0	2.0	1.0	1.0	405000.0
Apartamento	Trindade	84.0	2.0	1.0	1.0	409000.0
Apartamento	Canto	84.0	3.0	2.0	2.0	409000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	410000.0
Apartamento	Ingleses	84.0	2.0	1.0	1.0	410000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	410000.0
Apartamento	Ingleses	84.0	2.0	2.0	1.0	415000.0
Apartamento	Estreito	84.0	3.0	1.0	1.0	415000.0
Apartamento	Trindade	84.0	3.0	2.0	1.0	419900.0
Apartamento	Trindade	84.0	3.0	2.0	1.0	420000.0
Apartamento	Trindade	84.0	3.0	1.0	1.0	425000.0
Apartamento	Capoeiras	84.0	2.0	1.0	2.0	430000.0
Apartamento	Ingleses do Rio Vermelho	84.0	3.0	2.0	1.0	435000.0
Apartamento	Ingleses do Rio Vermelho	84.0	3.0	1.0	2.0	438000.0
Apartamento	Saco Grande	84.0	2.0	2.0	1.0	445000.0
Apartamento	Canto	84.0	2.0	1.0	1.0	450000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	450000.0
Apartamento	Trindade	84.0	3.0	2.0	1.0	450000.0
Apartamento	Ingleses	84.0	3.0	2.0	2.0	450000.0
Apartamento	Trindade	84.0	1.0	1.0	1.0	460000.0
Apartamento	Córrego Grande	84.0	2.0	1.0	1.0	460000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	3.0	1.0	460000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	460000.0
Apartamento	Ingleses	84.0	2.0	1.0	1.0	460000.0
Apartamento	Córrego Grande	84.0	3.0	3.0	1.0	460000.0
Apartamento	Canasvieiras	84.0	2.0	1.0	1.0	480000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	480000.0
Apartamento	Pantanal	84.0	2.0	1.0	1.0	480000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	2.0	490000.0
Apartamento	Capoeiras	84.0	3.0	2.0	1.0	490000.0
Apartamento	Itacorubi	84.0	3.0	2.0	1.0	490000.0
Cobertura	Canto	84.0	2.0	2.0	1.0	499000.0
Apartamento	Saco Grande	84.0	2.0	2.0	1.0	500000.0
Apartamento	Capoeiras	84.0	3.0	2.0	1.0	500000.0
Apartamento	João Paulo	84.0	2.0	2.0	1.0	510000.0
Apartamento	Córrego Grande	84.0	2.0	3.0	1.0	520000.0
Apartamento	Córrego Grande	84.0	2.0	2.0	1.0	520000.0
Apartamento	Coqueiros	84.0	3.0	2.0	2.0	520000.0
Apartamento	Abraão	84.0	2.0	1.0	1.0	530000.0
Apartamento	Santa Mônica	84.0	3.0	2.0	1.0	530000.0
Apartamento	Córrego Grande	84.0	2.0	2.0	1.0	533000.0
Apartamento	Centro	84.0	1.0	1.0	0.0	550000.0
Apartamento	Itacorubi	84.0	3.0	3.0	1.0	550000.0
Apartamento	Parque São Jorge	84.0	2.0	2.0	1.0	565000.0
Apartamento	Itacorubi	84.0	2.0	2.0	2.0	595000.0
Apartamento	Pantanal	84.0	3.0	2.0	2.0	600000.0
Apartamento	Córrego Grande	84.0	2.0	3.0	1.0	605000.0
Apartamento	Coqueiros	84.0	2.0	1.0	2.0	645000.0
Apartamento	Jurerê Internacional	84.0	2.0	2.0	1.0	650000.0
Apartamento	Saco dos Limões	84.0	3.0	2.0	2.0	690000.0
Apartamento	Ingleses	84.0	2.0	3.0	1.0	690049.0
Apartamento	Centro	84.0	3.0	2.0	0.0	710000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	1.0	1.0	745000.0
Apartamento	Ingleses	84.0	2.0	1.0	1.0	745000.0
Apartamento	Centro	84.0	2.0	1.0	1.0	745000.0
Apartamento	Ingleses do Rio Vermelho	84.0	2.0	2.0	1.0	745247.0
Apartamento	Ingleses	84.0	2.0	3.0	1.0	824198.0
Apartamento	Canasvieiras	84.0	3.0	2.0	2.0	850000.0
Apartamento	Jurerê	84.0	2.0	1.0	1.0	995000.0
Apartamento	Centro	84.0	3.0	3.0	2.0	1453000.0
Casa	São João do Rio Vermelho	85.0	2.0	1.0	1.0	159000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	170000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	170000.0
Apartamento	Jardim Atlântico	85.0	3.0	1.0	1.0	185000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	190000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	192000.0
Apartamento	Capoeiras	85.0	2.0	1.0	1.0	195000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	3.0	1.0	198800.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	205000.0
Apartamento	Capoeiras	85.0	2.0	1.0	1.0	214000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	3.0	1.0	220000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	230000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	232200.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	235000.0
Apartamento	Ingleses do Rio Vermelho	85.0	3.0	3.0	0.0	235000.0
Cobertura	Ingleses do Rio Vermelho	85.0	2.0	3.0	1.0	237800.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	240000.0
Apartamento	Jardim Atlântico	85.0	2.0	1.0	1.0	245000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	250000.0
Cobertura	Ingleses do Rio Vermelho	85.0	2.0	2.0	0.0	250000.0
Apartamento	Ingleses do Rio Vermelho	85.0	1.0	1.0	1.0	254000.0
Apartamento	Capoeiras	85.0	3.0	1.0	1.0	260000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	265000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	265000.0
Apartamento	Ingleses do Rio Vermelho	85.0	3.0	1.0	1.0	265000.0
Apartamento	Jardim Atlântico	85.0	2.0	1.0	1.0	270000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	3.0	1.0	270000.0
Apartamento	Centro	85.0	2.0	1.0	0.0	280000.0
Apartamento	Coqueiros	85.0	2.0	1.0	1.0	283000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	285000.0
Apartamento	Canasvieiras	85.0	2.0	1.0	1.0	295000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	295000.0
Casa	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	297000.0
Apartamento	Capoeiras	85.0	2.0	1.0	0.0	308000.0
Apartamento	Ingleses	85.0	1.0	1.0	1.0	315000.0
Casa	Canasvieiras	85.0	2.0	3.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	3.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	325000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	325000.0
Casa de condomínio	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	330000.0
Casa	São João do Rio Vermelho	85.0	3.0	1.0	1.0	340000.0
Apartamento	Ingleses	85.0	2.0	1.0	1.0	342000.0
Apartamento	Abraão	85.0	2.0	2.0	2.0	348000.0
Apartamento	Pantanal	85.0	2.0	1.0	1.0	350000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	350000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	350000.0
Apartamento	Córrego Grande	85.0	2.0	1.0	0.0	350000.0
Apartamento	Trindade	85.0	3.0	1.0	1.0	350000.0
Apartamento	Itacorubi	85.0	3.0	2.0	1.0	350000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	360000.0
Casa	Ingleses	85.0	2.0	3.0	2.0	364000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	365000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	365000.0
Apartamento	Trindade	85.0	3.0	2.0	1.0	365000.0
Apartamento	Capoeiras	85.0	2.0	2.0	1.0	370000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	370000.0
Apartamento	Agronômica	85.0	3.0	1.0	1.0	370000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	371110.0
Apartamento	Canasvieiras	85.0	2.0	1.0	1.0	380000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	382000.0
Apartamento	Ingleses do Rio Vermelho	85.0	1.0	1.0	1.0	386000.0
Apartamento	Morro da Cruz	85.0	2.0	1.0	1.0	399000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	0.0	400000.0
Apartamento	Itacorubi	85.0	3.0	2.0	1.0	410000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	414000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	415000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	419000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	420000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	420000.0
Apartamento	Trindade	85.0	3.0	1.0	2.0	420000.0
Apartamento	Capoeiras	85.0	2.0	1.0	2.0	424000.0
Apartamento	Itacorubi	85.0	3.0	2.0	1.0	424000.0
Apartamento	Agronômica	85.0	1.0	3.0	1.0	430000.0
Casa de condomínio	Ribeirão da Ilha	85.0	2.0	1.0	1.0	430000.0
Apartamento	Itaguaçu	85.0	3.0	2.0	1.0	430000.0
Cobertura	Ingleses do Rio Vermelho	85.0	3.0	3.0	1.0	435000.0
Apartamento	Canasvieiras	85.0	3.0	1.0	1.0	440000.0
Apartamento	Ingleses do Rio Vermelho	85.0	3.0	2.0	1.0	449000.0
Apartamento	Saco dos Limões	85.0	2.0	2.0	1.0	450000.0
Apartamento	Ingleses	85.0	3.0	2.0	2.0	450000.0
Apartamento	Ingleses do Rio Vermelho	85.0	3.0	1.0	2.0	450000.0
Apartamento	Serrinha	85.0	3.0	2.0	2.0	455000.0
Apartamento	Itacorubi	85.0	3.0	2.0	1.0	478000.0
Apartamento	Pantanal	85.0	2.0	2.0	1.0	479000.0
Apartamento	Coqueiros	85.0	2.0	2.0	1.0	480000.0
Apartamento	Itacorubi	85.0	2.0	2.0	1.0	480000.0
Apartamento	Trindade	85.0	2.0	1.0	1.0	490000.0
Apartamento	Capoeiras	85.0	3.0	2.0	2.0	490000.0
Cobertura	Canto	85.0	2.0	1.0	1.0	499000.0
Apartamento	Córrego Grande	85.0	3.0	2.0	1.0	500000.0
Apartamento	Campeche	85.0	1.0	1.0	1.0	510000.0
Apartamento	Canasvieiras	85.0	2.0	1.0	1.0	520000.0
Apartamento	Jurerê Internacional	85.0	1.0	1.0	2.0	530000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	530000.0
Apartamento	Trindade	85.0	1.0	1.0	1.0	533406.0
Apartamento	Canasvieiras	85.0	2.0	3.0	0.0	540600.0
Apartamento	Jurerê	85.0	2.0	2.0	1.0	550000.0
Apartamento	Pântano do Sul	85.0	2.0	1.0	1.0	550000.0
Apartamento	Córrego Grande	85.0	3.0	2.0	1.0	555000.0
Apartamento	Itacorubi	85.0	2.0	2.0	1.0	560000.0
Apartamento	Córrego Grande	85.0	3.0	2.0	1.0	560000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	565000.0
Apartamento	Abraão	85.0	2.0	2.0	2.0	585000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	590000.0
Apartamento	Capoeiras	85.0	3.0	2.0	1.0	600000.0
Apartamento	Ingleses	85.0	2.0	2.0	2.0	636000.0
Apartamento	Ingleses	85.0	2.0	1.0	1.0	646850.0
Apartamento	Campeche	85.0	2.0	2.0	20.0	650000.0
Apartamento	Campeche	85.0	2.0	2.0	1.0	650000.0
Apartamento	Pantanal	85.0	3.0	2.0	2.0	659000.0
Apartamento	Campeche	85.0	2.0	2.0	1.0	670000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	1.0	1.0	680000.0
Apartamento	Estreito	85.0	3.0	3.0	1.0	697000.0
Apartamento	Ingleses	85.0	2.0	2.0	1.0	699000.0
Apartamento	Itacorubi	85.0	2.0	1.0	1.0	742000.0
Apartamento	Centro	85.0	2.0	2.0	1.0	749000.0
Apartamento	Jardim Atlântico	85.0	3.0	3.0	1.0	750000.0
Apartamento	Agronômica	85.0	3.0	2.0	2.0	756000.0
Apartamento	Trindade	85.0	2.0	2.0	1.0	760000.0
Apartamento	Ingleses	85.0	2.0	1.0	1.0	765000.0
Apartamento	Ingleses	85.0	2.0	2.0	2.0	870000.0
Apartamento	Agronômica	85.0	3.0	2.0	2.0	877000.0
Apartamento	Morro das Pedras	85.0	2.0	3.0	2.0	915000.0
Apartamento	Centro	85.0	2.0	3.0	2.0	950000.0
Casa	São João do Rio Vermelho	86.0	2.0	2.0	0.0	160000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	165000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	1.0	1.0	166880.0
Apartamento	Vargem do Bom Jesus	86.0	2.0	1.0	1.0	175000.0
Apartamento	Campeche	86.0	2.0	1.0	1.0	180000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	200000.0
Apartamento	Ingleses	86.0	2.0	2.0	1.0	212000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	219000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	1.0	1.0	230000.0
Apartamento	Capoeiras	86.0	2.0	1.0	1.0	235000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	1.0	1.0	235000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	235000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	250000.0
Apartamento	Capoeiras	86.0	2.0	1.0	1.0	265000.0
Apartamento	Ingleses do Rio Vermelho	86.0	3.0	2.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	2.0	1.0	300000.0
Apartamento	Ingleses do Rio Vermelho	86.0	2.0	1.0	1.0	300000.0
Apartamento	Ingleses	86.0	2.0	2.0	1.0	316967.0
