tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Casa	Carvoeira	200	4	1	3	1200000
Casa	Ingleses do Rio Vermelho	225	3	3	1	1200000
Casa	Santa Mônica	180	3	2	2	1200000
Casa	Morro das Pedras	273	3	4	2	1200000
Casa	Carianos	240	4	4	4	1200000
Casa	Campeche	140	3	1		1200000
Casa	Santa Mônica	272	4	2	4	1200000
Casa	Lagoa da Conceição	287	4	4	5	1200000
Casa	Ribeirão da Ilha	200	4	4	2	1200000
Casa	Centro	300	2	4	4	1200000
Casa	Saco dos Limões	334	2	3	3	1200000
Casa	Itacorubi	360	3	4	4	1200000
Casa	Coqueiros	225	4	5	2	1200000
Casa	Cachoeira do Bom Jesus	200	3	3	4	1200000
Casa	Centro	210	3	3	4	1200000
Casa	Ingleses do Rio Vermelho	360	4	5	4	1200000
Casa	Córrego Grande	205	4	4	4	1200000
Casa	Itaguaçu	250	3	3	4	1200000
Casa	Bom Abrigo	352	4	6	3	1200000
Casa	Bom Abrigo	212	3	5	4	1200000
Casa	Santa Mônica	252	3	4	4	1200000
Casa	Coqueiros	225	4	1	2	1200000
Casa	Santa Mônica	220	3	3	6	1200000
Casa	Itaguaçu	370	4	4	2	1200000
Casa	Barra da Lagoa	220	3	3	2	1200000
Casa	Centro	191	3	3	4	1200000
Casa	Bom Abrigo	182	4	3	6	1200000
Casa	Agronômica	291	6	5	2	1200000
Casa	Canasvieiras	130	4	5	2	1200000
Casa	Pântano do Sul	232	4	4	4	1200000
Casa	Centro	191	3	4	4	1200000
Casa	Itaguaçu	345	5	4	2	1200000
Casa	Cachoeira do Bom Jesus	210	3	3	4	1200000
Casa	Ingleses do Rio Vermelho	380	5	4	4	1200000
Casa	Lagoa da Conceição	202	4	4	2	1200000
Casa	Centro	210	3	2	4	1200000
Casa	Itaguaçu	500	5	5	4	1200000
Casa	Córrego Grande	297	4	4	4	1200000
Casa	Coqueiros	225	4	3	2	1200000
Casa	Balneário	240	3	4	4	1200000
Casa	Centro	267	2	3	3	1200000
Casa	Saco dos Limões	87	3	3	2	1200000
Casa	Lagoa da Conceição	287	4	3	2	1200000
Casa	São João do Rio Vermelho	480	6	5		1200000
Casa	Ribeirão da Ilha	201	4	2	2	1200000
Casa	Ingleses do Rio Vermelho	360	4	3	1	1200000
Casa	Santo Antônio de Lisboa	90	3	1	2	1200000
Casa	Ingleses Norte	300	4	4	4	1200000
Casa	Ribeirão da Ilha	201	4	4	8	1200000
Casa	Itaguaçu	371	4	4	3	1200000
Casa	Córrego Grande	415	5	5	3	1200000
Casa	Itaguaçu	330	5	4	2	1200000
Casa	Coloninha	690	3	1	4	1200000
Casa	Lagoa da Conceição	400	7	3	4	1200000
Casa	Ribeirão da Ilha	260	4	3	7	1200000
Casa	Córrego Grande	208	4	4	2	1200000
Casa	Itaguaçu	340	5	5	4	1200000
Casa	Campeche	300	5	3	3	1200000
Casa	São João do Rio Vermelho	480	6	5	3	1200000
Casa	Campeche Central	170	4	2	2	1200000
Casa	Coqueiros	290	3	2	3	1200000
Casa	Rio Tavares	233	4	6	2	1200000
Casa	Santa Mônica	162	3	3	3	1200000
Casa	Vargem Grande	200	3	4	3	1200000
Casa	Santa Mônica	120	3	1	3	1200001
Casa	Trindade	274	5	2	2	1200100
Casa	Campeche	150	3	2	3	1200100
Casa	Campeche	380	3	3	4	1200100
Casa	Campeche Central	211	4	3	2	1200300
Casa	Ribeirão da Ilha	232	4	3	4	1200300
Casa	Lagoa da Conceição	238	4	5	2	1200500
Casa	Lagoa da Conceição	168	3	4	3	1200500
Casa	Itacorubi	224	3	3	2	1205000
Casa	Rua do Beija-Flor - Lagoa da Conceição	224	4	3	2	1212000
Casa	Lagoa da Conceição	224	4	4	4	1212500
Casa	Rua do Beija-Flor - Lagoa da Conceição	225	4	1	2	1220000
Casa	Lagoa da Conceição	224	4	2	2	1220000
Casa	Ingleses do Rio Vermelho	250	3	4	4	1225000
Casa	Santa Mônica	170	3	5	3	1229000
Casa	Santa Mônica	170	3	4	3	1230000
Casa	Ingleses do Rio Vermelho	380	5	4	6	1230000
Casa	Santa Mônica	170	3	4	3	1230000
Casa	Ingleses do Rio Vermelho	380	5	4	6	1230000
Casa	Ingleses do Rio Vermelho	380	5	5	4	1230000
Casa	Lagoa da Conceição	167	4	3	2	1230000
Casa	Ingleses do Rio Vermelho	350	5	5	6	1230000
Casa	Santa Mônica	200	3	4	2	1230000
Casa	Ingleses do Rio Vermelho	350	5	5	6	1230000
Casa	Sambaqui	120	3	3	1	1230000
Casa	Santa Mônica	170	3	1	2	1230000
Casa	Carianos	233	4	3	2	1235000
Casa	Santa Mônica	200	3	4	2	1240000
Casa	Santo Antônio de Lisboa	215	3	4	3	1240464
Casa	Cachoeira do Bom Jesus	330	5	5	4	1245000
Casa	Cachoeira do Bom Jesus	330	5	4	4	1249000
Casa	Cachoeira do Bom Jesus	330	4	6		1250000
Casa	Córrego Grande	184	3	4	2	1250000
Casa	Lagoa da Conceição	162	3	2	4	1250000
Casa	Centro	210	2	2	4	1250000
Casa	Cachoeira do Bom Jesus	250	4	4	4	1250000
Casa	Córrego Grande	319	5	2	4	1250000
Casa	Saco dos Limões	197	3	3	3	1250000
Casa	Canasvieiras	173	4	3	1	1250000
Casa	Córrego Grande	184	3	4	2	1250000
Casa	Lagoa da Conceição	657	5	3	4	1250000
Casa	Jurerê	200	3	4	5	1250000
Casa	Agronômica	273	2	3	4	1250000
Casa	Carvoeira	308	4	5	2	1250000
Casa	Campeche	242	5	5	7	1250000
Casa	Carvoeira	196	4	7	4	1250000
Casa	Cachoeira do Bom Jesus	330	4	6	4	1250000
Casa	Itaguaçu	312	5	4	2	1250000
Casa	Itaguaçu	174	3	4	2	1250000
Casa	Lagoa da Conceição	250	5	4	3	1250000
Casa	Córrego Grande	318	4	5	7	1250000
Casa	Lagoa da Conceição	162	3	3	4	1250000
Casa	Campeche	209	5	5	4	1250000
Casa	Barra da Lagoa	272	6	6	8	1250000
Casa	Lagoa da Conceição	264	5	3	2	1250000
Casa	Lagoa da Conceição	120	3	2	4	1250000
Casa	Ingleses do Rio Vermelho	180	4	4	3	1250000
Casa	Lagoa da Conceição	154	3	4	3	1250000
Casa	Estreito	277	5	3	5	1250000
Casa	Campeche	370	3	6	3	1250000
Casa	Ingleses do Rio Vermelho	318	4	4	2	1250000
Casa	Lagoa da Conceição	176	3	3	2	1250000
Casa	Coqueiros	303	3	4	2	1250000
Casa	Cachoeira do Bom Jesus	332	5	5	2	1250000
Casa	Campeche	300	5	5	5	1250000
Casa	Campeche	245	3	4	3	1250000
Casa	Campeche	245	3	4	3	1250000
Casa	Sambaqui	650	3	3	1	1250000
Casa	Campeche	380	3	3	10	1250000
Casa	Lagoa da Conceição	230	5	3	2	1250000
Casa	Santa Mônica	167	4	3	1	1250000
Casa	Coqueiros	250	3	2	4	1250000
Casa	Cachoeira do Bom Jesus	324	7	7	5	1250000
Casa	Barra da Lagoa	200	6	6	8	1250000
Casa	Campeche	240	5	5	4	1250000
Casa	Ingleses do Rio Vermelho	320	5	4	4	1250000
Casa	Ingleses do Rio Vermelho	450	6	5	4	1250000
Casa	Santa Mônica	200	3	4	2	1250000
Casa	Santa Mônica	154	3	4	1	1250000
Casa	Ingleses do Rio Vermelho	318	4	5	2	1250000
Casa	Morro das Pedras	272	4	4	4	1250000
Casa	Morro das Pedras	272	4	4	4	1250000
Casa	Ingleses do Rio Vermelho	177	3	2	2	1250000
Casa	Saco dos Limões	250	3	5	4	1250000
Casa	Santo Antônio de Lisboa	200	2	2	2	1250000
Casa	Cachoeira do Bom Jesus	306	7	6	4	1250000
Casa	Coqueiros	250	4	5	3	1250000
Casa	Jardim Atlântico	300	4	4	2	1250000
Casa	Campeche	242	5	5	7	1250000
Casa	Estreito	217	4	3	2	1250000
Casa	Ingleses do Rio Vermelho	300	2	2	3	1250000
Casa	Ingleses do Rio Vermelho	196	3	1	2	1250000
Casa	Campeche	242	5	5	7	1250000
Casa	Ingleses do Rio Vermelho	245	3	4	3	1250000
Casa	Ingleses do Rio Vermelho	318	4	4	2	1250000
Casa	Campeche	300	3	3	6	1250000
Casa	Santa Mônica	252	3	4	2	1250000
Casa	Agronômica	272	4	3	6	1250000
Casa	Cachoeira do Bom Jesus	330	5	6	2	1250000
Casa	Ingleses do Rio Vermelho	245	3	1	4	1250000
Casa	Campeche	400	3	3	8	1250000
Casa	Carianos	363	5	5	4	1250000
Casa	Saco dos Limões	197	3	6	4	1250000
Casa	Coqueiros	270	3	3	2	1250100
Casa	Santa Mônica	170	3	4	2	1260000
Casa	Capoeiras	217	4	5	5	1260000
Casa	Santa Mônica	170	3	3	3	1260000
Casa	Cachoeira do Bom Jesus	330	4	6	2	1260000
Casa	Canasvieiras	250	5	3	4	1270000
Casa	Carianos	360	4	4	4	1270000
Casa	João Paulo	300	4	1	2	1270000
Casa	Canasvieiras	200	5	4	5	1270000
Casa	Canasvieiras	185	5	5	3	1270000
Casa	Canasvieiras	250	5	3	4	1270000
Casa	Campeche	305	5	4	2	1270000
Casa	Canasvieiras	185	5	5	6	1270000
Casa	Carianos	240	4	4	4	1270000
Casa	Canasvieiras	250	5	5	5	1270000
Casa	Carianos	240	4	4	4	1270000
Casa	Canasvieiras	250	5	5	6	1270000
Casa	Canasvieiras	250	4	2	2	1270000
Casa	Canasvieiras	250	5	5	6	1270000
Casa	Itaguaçu	174	3	6	2	1270000
Casa	Jurerê	199	3	4	2	1270000
Casa	Canasvieiras	250	5	5	6	1270000
Casa	Carianos	240	4	3	4	1270000
Casa	Canasvieiras	250	5	5	6	1270000
Casa	Carianos	240	4	3	4	1270000
Casa	Canasvieiras	200	6	5	4	1270000
Casa	Canasvieiras	250	5	3	4	1270000
Casa	Carianos	240	4	4	4	1270000
Casa	Carianos	240	4	3	4	1270000
Casa	Carianos	360	4	4	4	1270000
Casa	Itacorubi	264	4	2	2	1270000
Casa	Canasvieiras	250	4	4	4	1270000
Casa	Carianos	340	4	3	4	1270000
Casa	João Paulo	423	4	3	5	1270000
Casa	Trindade	375	4	2	4	1271000
Casa	Campeche	500	7	5	4	1272000
Casa	Campeche Central	246	5	3	2	1272000
Casa	Campeche	245	5	3	4	1272000
Casa	Coloninha	239	4	3	1	1272000
Casa	Coloninha	170	4	3	2	1272000
Casa	Centro	275	2	1	3	1272000
Casa	Campeche Central	246	5	3	2	1272000
Casa	Itacorubi	205	3	3	2	1275000
Casa	Lagoa da Conceição	90	1	2	3	1275000
Casa	Carianos	241	4	4	2	1277000
Casa	Carianos	241	4	3	2	1277000
Casa	Carianos	241	4	4	2	1277000
Casa	Lagoa da Conceição	350	9	4	2	1277000
Casa	Carianos	241	4	4	2	1277000
Casa	Carianos	241	4	3	2	1277000
Casa	Carianos	210	4	4	2	1278000
Casa	Córrego Grande	231	4	3	3	1279000
Casa	Córrego Grande	230	4	2	4	1279000
Casa	Coloninha	170	4	4	3	1279000
Casa	Córrego Grande	264	4	3	2	1279900
Casa	Itacorubi	173	3	4	2	1280000
Casa	Córrego Grande	263	4	4	4	1280000
Casa	Rio Tavares	300	4	3	2	1280000
Casa	Rio Tavares	300	4	3	2	1280000
Casa	Lagoa da Conceição	228	3	2	3	1280000
Casa	Itacorubi	173	3	3	2	1280000
Casa	João Paulo	216	4	4	4	1280000
Casa	João Paulo	216	4	4	4	1280000
Casa	João Paulo	216	4	4	4	1280000
Casa	Itaguaçu	250	3	4	2	1280000
Casa	João Paulo	216	4	4	3	1280000
Casa	João Paulo	298	4	2	2	1280000
Casa	Rio Tavares	300	4	3	2	1280000
Casa	Itacorubi	173	3	1	2	1280000
Casa	Córrego Grande	264	4	2	2	1280000
Casa	Rio Tavares	300	4	3	2	1280000
Casa	Lagoa da Conceição	215	3	2	3	1280000
Casa	João Paulo	217	4	4	4	1280000
Casa	Itacorubi	173	3	3	2	1280000
Casa	Lagoa da Conceição	230	3	2	1	1280000
Casa	Pântano do Sul	230	4	4	4	1280000
Casa	Itacorubi	173	3	4	2	1280000
Casa	Campeche	452	5	3	2	1280000
Casa	João Paulo	211	4	4	2	1280000
Casa	Córrego Grande	264	4	4	2	1280000
Casa	Lagoa da Conceição	215	3	2	3	1280000
Casa	Cachoeira do Bom Jesus	298	3	4	2	1280000
Casa	Ingleses do Rio Vermelho	250	9	10	3	1280000
Casa	Itacorubi	173	3	3	2	1280000
Casa	João Paulo	216	4	4	4	1280000
Casa	Córrego Grande	297	3	5	4	1280000
Casa	Córrego Grande	264	4	5	2	1280000
Casa	Rio Tavares	300	4	3	2	1280000
Casa	Córrego Grande	264	4	2	2	1280000
Casa	Santa Mônica	137	3	1		1280000
Casa	Carianos	321	4	3	4	1280000
Casa	Ingleses do Rio Vermelho	164	5	3	1	1288000
Casa	Cachoeira do Bom Jesus	199	3	4		1289800
Casa	Rio Tavares	390	3	2		1290000
Casa	Cachoeira do Bom Jesus	197	3	4	1	1290000
Casa	Cachoeira do Bom Jesus	200	3	4	1	1290000
Casa	Cachoeira do Bom Jesus	290	4	6	4	1290000
Casa	Rua do Beija-Flor - Lagoa da Conceição	224	3	1	2	1290000
Casa	Coqueiros	313	5	4	4	1290000
Casa	Coqueiros	313	5	4		1290000
Casa	Vargem Pequena	192	3	4	2	1290000
Casa	Cachoeira do Bom Jesus	197	3	3	2	1290000
Casa	Coqueiros	313	5	5	2	1290000
Casa	Cachoeira do Bom Jesus	200	3	4	2	1290000
Casa	Campeche	245	4	3	2	1290000
Casa	Morro das Pedras	168	4	2	4	1290000
Casa	Capoeiras	313	5	6	4	1290000
Casa	Coqueiros	313	5	3	4	1290000
Casa	Coqueiros	313	5	3	2	1290000
Casa	Campeche	280	3	5	4	1290000
Casa	Coqueiros	313	5	3	2	1290000
Casa	Cacupé	1046	4	6	3	1290000
Casa	Saco dos Limões	200	4	4	6	1290000
Casa	Campeche	120	2	2	22	1290000
Casa	Saco dos Limões	200	4	3	4	1290000
Casa	Ingleses do Rio Vermelho	510	4	4	1	1290000
Casa	Coqueiros	313	5	2	2	1290000
Casa	Cachoeira do Bom Jesus	170	3	1	2	1290000
Casa	Coqueiros	313	5	3	4	1290000
Casa	Jardim Atlântico	380	3	3	6	1295000
Casa	Jardim Atlântico	380	3	3	6	1295000
Casa	Ribeirão da Ilha	232	5	3	5	1295000
Casa	Ribeirão da Ilha	231	5	3	6	1295000
Casa	Lagoa da Conceição	432	4	5	2	1295000
Casa	Canasvieiras	226	4	3	2	1299000
Casa	Rio Tavares	300	4	3	2	1299000
Casa	Jardim Atlântico	360	3	2	2	1299000
Casa	Pantanal	350	3	4	4	1299000
Casa	Saco dos Limões	350	3	4	3	1299000
Casa	Santa Mônica	300	3	4	4	1299800
Casa	Itaguaçu	344	5	5	2	1300000
Casa	Córrego Grande	245	3	3	4	1300000
Casa	Barra da Lagoa	240	3	1		1300000
Casa	Campeche	141	3	3	3	1300000
Casa	Barra da Lagoa	244	3	3	3	1300000
Casa	Cachoeira do Bom Jesus	210	3	5	2	1300000
Casa	Lagoa da Conceição	289	5	1		1300000
Casa	Itacorubi	205	4	4	2	1300000
Casa	Pantanal	400	4	5	2	1300000
Casa	Ingleses do Rio Vermelho	243	4	4	2	1300000
Casa	Campeche	280	3	4	4	1300000
Casa	Canasvieiras	140	3	4	2	1300000
Casa	Sambaqui	330	3	3	5	1300000
Casa	Ribeirão da Ilha	250	7	8	1	1300000
Casa	João Paulo	319	4	3	4	1300000
Casa	Campeche Central	141	3	3	3	1300000
Casa	Pantanal	551	4	2	4	1300000
Casa	Campeche	140	3	2	3	1300000
Casa	Barra da Lagoa	210	2	2		1300000
Casa	Ponta das Canas	190	3	2	3	1300000
Casa	Campeche	149	3	3	2	1300000
Casa	João Paulo	319	4	3	4	1300000
Casa	Trindade	302	4	5	4	1300000
Casa	Barra da Lagoa	452	3	3	3	1300000
Casa	Barra da Lagoa	130	3	2	4	1300000
Casa	Campeche	141	3	1	2	1300000
Casa	Cachoeira do Bom Jesus	140	3	3	2	1300000
Casa	Campeche	212	4	3	4	1300000
Casa	Campeche	141	3	2	3	1300000
Casa	Campeche	280	3	3	4	1300000
Casa	Ingleses do Rio Vermelho	90	3	1	5	1300000
Casa	Córrego Grande	200	4	4	3	1300000
Casa	João Paulo	319	4	3	4	1300000
Casa	Cachoeira do Bom Jesus	270	3	2	2	1300000
Casa	Cacupé	165	3	3	2	1300000
Casa	Campeche	380	6	5	4	1300000
Casa	Itacorubi	319	4	4	4	1300000
Casa	Ingleses do Rio Vermelho	201	3	1	2	1300000
Casa	Ribeirão da Ilha	500	6	4		1300000
Casa	Vargem Grande	409	3	5	4	1300000
Casa	Centro	359	5	3	2	1300000
Casa	Ingleses do Rio Vermelho	320	4	3	2	1300000
Casa	Campeche Central	141	3	2	3	1300000
Casa	Campeche	141	3	2	4	1300000
Casa	Centro	191	3	3	4	1300000
Casa	Ingleses do Rio Vermelho	212	3	3	2	1300000
Casa	Lagoa da Conceição	450	12	9	10	1300000
Casa	Agronômica	342	4	2	2	1300000
Casa	Lagoa da Conceição	520	8	4		1300000
Casa	Pantanal	350	4	2	4	1300000
Casa	Itacorubi	225	3	4	4	1300000
Casa	Ingleses do Rio Vermelho	141	3	5	6	1300000
Casa	Ribeirão da Ilha	241	5	4		1300000
Casa	Jurerê	245	3	4	3	1300000
Casa	Córrego Grande	196	4	3	5	1300000
Casa	Ingleses do Rio Vermelho	90	3	3	5	1300000
Casa	Trindade	319	4	2	1	1300000
Casa	João Paulo	323	4	3	4	1300000
Casa	Campeche	141	3	3	3	1300000
Casa	Agronômica	342	4	2	2	1300000
Casa	Agronômica	342	4	2	2	1300000
Casa	Santa Mônica	270	5	4	4	1300000
Casa	Campeche	280	3	3	4	1300000
Casa	Campeche	280	3	4	4	1300000
Casa	Córrego Grande	350	3	5	5	1300000
Casa	Itaguaçu	447	4	3	3	1300000
Casa	Campeche	140	3	3	4	1300000
Casa	Campeche	148	3	3	2	1300000
Casa	Ribeirão da Ilha	241	6	3	2	1300000
Casa	Sambaqui	400	4	1	4	1300000
Casa	Ribeirão da Ilha	241	7	6	2	1300000
Casa	Pantanal	432	4	5	4	1300000
Casa	Campeche	280	3	3	4	1300000
Casa	Jurerê Internacional	199	4	4	2	1300000
Casa	Córrego Grande	260	3	3	2	1300000
Casa	Canasvieiras	225	4	3	2	1300000
Casa	Pantanal	300	4	5	2	1300000
Casa	Pantanal	287	4	3	4	1300000
Casa	Centro	385	4	5	5	1300000
Casa	Campeche Central	141	3	2	2	1300000
Casa	Campeche	149	3	3	3	1300000
Casa	Córrego Grande	200	4	4	3	1300000
Casa	Cacupé	201	3	2	3	1300000
Casa	Campeche	280	3	3	6	1300000
Casa	Jardim Atlântico	360	4	3	2	1300000
Casa	Itacorubi	253	3	4	2	1300000
Casa	Trindade	302	3	1	4	1300000
Casa	Itacorubi	236	4	2	2	1300000
Casa	Barra da Lagoa	118	2	1	3	1300000
Casa	João Paulo	234	4	5	2	1300000
Casa	Pantanal	300	4	3		1300000
Casa	Campeche	490	4	3	4	1300000
Casa	Cachoeira do Bom Jesus	226	4	4	2	1300000
Casa	Ribeirão da Ilha	241	6	4	3	1300000
Casa	Campeche	140	3	2	3	1300000
Casa	Trindade	302	3	3	4	1300000
Casa	Campeche	140	3	2	2	1300000
Casa	Itacorubi	153	3	3	3	1300000
Casa	Campeche	140	3	3	4	1300000
Casa	Itacorubi	236	4	2	2	1300000
Casa	Centro	191	3	2		1300000
Casa	Campeche	216	3	1	4	1300000
Casa	Campeche	474	3	1	3	1300000
Casa	Vargem Grande	170	3	2	1	1300000
Casa	Santa Mônica	180	3	3	4	1300000
Casa	Ingleses do Rio Vermelho	350	4	3	3	1300000
Casa	Santa Mônica	280	3	2	2	1300000
Casa	Vargem Grande	409	3	5	4	1300000
Casa	Balneário	243	4	6	4	1300000
Casa	Campeche	490	3	3	4	1300000
Casa	Ingleses do Rio Vermelho	500	7	7	3	1300000
Casa	Cacupé	240	4	4	4	1300000
Casa	Sambaqui	330	3	3	5	1300000
Casa	Ingleses do Rio Vermelho	200	3	3	2	1300000
Casa	Saco Grande	386	4	4	2	1300000
Casa	Campeche	230	3	1		1300000
Casa	João Paulo	319	4	3	4	1300000
Casa	Rua do Trinta - Réis, 64 - Ingleses do Rio Vermelho	370	4	3	5	1300000
Casa	Jardim Atlântico	360	4	4	4	1300000
Casa	Ingleses do Rio Vermelho	330	4	3	2	1300000
Casa	João Paulo	251	4	5	4	1300000
Casa	Campeche	380	6	5	4	1300000
Casa	Itaguaçu	248	3	4	4	1300000
Casa	Ingleses do Rio Vermelho	250	3	1		1300000
Casa	Capoeiras	320	3	3	4	1300000
Casa	Ingleses do Rio Vermelho	520	5	1	2	1300000
Casa	Campeche	141	3	2	3	1300000
Casa	Balneário	243	4	6	4	1300000
Casa	João Paulo	319	4	3	4	1300000
Casa	Campeche	141	3	2	3	1300000
Casa	Itacorubi	205	4	4	2	1300000
Casa	Campeche	280	3	3	4	1300000
Casa	Santa Mônica	170	5	4	4	1300000
Casa	Cacupé	300	3	3	4	1300000
Casa	Itacorubi	240	4	2	2	1300000
Casa	Jardim Atlântico	222	3	4	4	1300000
Casa	Canasvieiras	260	3	3	2	1300000
Casa	Coloninha	170	4	2	2	1300000
Casa	Itacorubi	400	4	5	4	1300100
Casa	Campeche	245	4	3	2	1300100
Casa	Campeche Central	141	3	2	2	1300100
Casa	Ribeirão da Ilha	241	6	6	2	1300500
Casa	João Paulo	319	3	3	2	1300700
Casa	Ribeirão da Ilha	430	5	3	2	1304000
Casa	Capoeiras	260	4	4	4	1310000
Casa	Cachoeira do Bom Jesus	269	2	1	1	1310000
Casa	Cachoeira do Bom Jesus	258	2	1	4	1310000
Casa	Cachoeira do Bom Jesus	258	2	3	2	1310000
Casa	Cachoeira do Bom Jesus	280	3	3	4	1315900
Casa	Ingleses Norte	240	3	3	2	1320000
Casa	Ingleses do Rio Vermelho	240	3	2	2	1325000
Casa	Santo Antônio de Lisboa	190	2	2	2	1325000
Casa	Capoeiras	314	5	5	2	1330000
Casa	Rio Tavares	211	3	2	1	1330000
Casa	Rio Tavares	211	3	2	2	1330000
Casa	Lagoa da Conceição	180	3	2	10	1350000
Casa	Barra da Lagoa	0	2	2		1350000
Casa	Lagoa da Conceição	180	3	2	10	1350000
Casa	Lagoa da Conceição	217	6	1	1	1350000
Casa	Itacorubi	225	3	3	2	1350000
Casa	Córrego Grande	277	4	3	2	1350000
Casa	Canasvieiras	145	3	3	2	1350000
Casa	Santo Antônio de Lisboa	270	3	5	4	1350000
Casa	Ingleses do Rio Vermelho	350	5	6	6	1350000
Casa	Itaguaçu	457	5	5	2	1350000
Casa	Barra da Lagoa	250	5	2	3	1350000
Casa	Lagoa da Conceição	217	5	4	3	1350000
Casa	Itaguaçu	457	5	5	2	1350000
Casa	Agronômica	300	3	4	3	1350000
Casa	Lagoa da Conceição	400	3	1		1350000
Casa	Itaguaçu	384	5	5	2	1350000
Casa	Cachoeira do Bom Jesus	250	4	3	2	1350000
Casa	Coqueiros	250	5	4	2	1350000
Casa	Ingleses do Rio Vermelho	310	3	3	4	1350000
Casa	Cachoeira do Bom Jesus	332	3	4	2	1350000
Casa	Rio Tavares	200	3	5	1	1350000
Casa	Campeche	300	6	3	2	1350000
Casa	Itaguaçu	457	5	5	2	1350000
Casa	Santo Antônio de Lisboa	270	3	4	4	1350000
Casa	Córrego Grande	169	4	4	4	1350000
Casa	Lagoa da Conceição	370	3	3	4	1350000
Casa	Itacorubi	225	3	3	2	1350000
Casa	Lagoa da Conceição	250	2	2	2	1350000
Casa	Santa Mônica	306	5	3	4	1350000
Casa	Carianos	321	4	3	4	1350000
Casa	Itacorubi	225	3	3	2	1350000
Casa	João Paulo	235	4	5	2	1350000
Casa	Santa Monica	310	4	4	3	1350000
Casa	Santo Antônio de Lisboa	269	3	3	2	1350000
Casa	Ingleses do Rio Vermelho	482	3	1	3	1350000
Casa	Canto	300	7	7	2	1350000
Casa	Itacorubi	342	4	5	3	1350000
Casa	Cachoeira do Bom Jesus	280	3	4	4	1350000
Casa	Itacorubi	224	3	3	2	1350000
Casa	Ingleses do Rio Vermelho	280	4	3	2	1350000
Casa	Ingleses do Rio Vermelho	360	3	4	3	1350000
Casa	Lagoa da Conceição	280	5	4	6	1350000
Casa	Itaguaçu	285	3	3	4	1350000
Casa	Santo Antônio de Lisboa	270	3	3	2	1350000
Casa	Córrego Grande	299	4	4	2	1350000
Casa	Ingleses do Rio Vermelho	360	3	4	3	1350000
Casa	Itacorubi	153	3	1	2	1350000
Casa	Itacorubi	224	3	4	3	1350000
Casa	Itacorubi	225	3	2	3	1350000
Casa	Santo Antônio de Lisboa	270	3	5	4	1350000
Casa	Rio Tavares	245	4	3	2	1350000
Casa	Córrego Grande	288	3	3	3	1350000
Casa	Praia Mole	88	2	1	4	1350000
Casa	Lagoa da Conceição	217	2	1	1	1350000
Casa	Cachoeira do Bom Jesus	270	3	3	4	1356000
Casa	Centro	200	3	3	1	1360000
Casa	Ribeirão da Ilha	150	4	3	2	1360000
Casa	Lagoa da Conceição	210	3	3	2	1360000
Casa	Abraão	450	6	5	3	1362000
Casa	Canasvieiras	462	3	3	4	1375000
Casa	Canasvieiras	130	3	3	2	1378000
Casa	Itaguaçu	344	3	5	4	1378000
Casa	Jardim Atlântico	149	3	4	1	1378000
Casa	Jardim Atlântico	200	3	4	7	1378000
Casa	Jardim Atlântico	105	3	1	7	1378000
Casa	Canasvieiras	400	5	5	5	1379000
Casa	Campeche	250	5	3	4	1380000
Casa	Barra da Lagoa	200	4	2	2	1380000
Casa	Córrego Grande	300	4	4	5	1380000
Casa	Ingleses do Rio Vermelho	253	4	4	1	1380000
Casa	Itacorubi	180	3	4	2	1380000
Casa	Itacorubi	180	3	5	2	1380000
Casa	Itacorubi	230	3	4	2	1380000
Casa	Lagoa da Conceição	178	3	5	2	1380000
Casa	Córrego Grande	236	4	3	2	1380000
Casa	Itacorubi	270	3	4	2	1380000
Casa	Córrego Grande	301	4	4	3	1380000
Casa	Cacupé	189	3	2	6	1380000
Casa	Bom Abrigo	290	4	5	4	1380000
Casa	Córrego Grande	301	4	4	5	1380000
Casa	Canasvieiras	375	3	4	2	1380000
Casa	Canasvieiras	230	3	4	2	1380000
Casa	Córrego Grande	190	3	5	3	1380000
Casa	Córrego Grande	203	3	5	3	1380000
Casa	Córrego Grande	306	3	4	3	1380000
Casa	Ingleses do Rio Vermelho	70	4	1	10	1380000
Casa	Estreito	566	3	4	5	1380000
Casa	Pantanal	287	4	3		1380000
Casa	Itacorubi	250	3	4	2	1380000
Casa	Córrego Grande	307	4	6	4	1380000
Casa	Campeche	141	3	2	3	1380000
Casa	Itaguaçu	344	3	3	4	1382978
Casa	São João do Rio Vermelho	325	3	2		1383000
Casa	Itaguaçu	447	5	1	2	1385000
Casa	Agronômica	211	6	4	6	1385000
Casa	Itaguaçu	344	5	5	4	1385000
Casa	Itaguaçu	442	4	2	2	1385000
Casa	Jardim Atlântico	150	3	2	2	1389000
Casa	Campeche	301	5	3	5	1390000
Casa	Canasvieiras	450	5	4	5	1390000
Casa	Bom Abrigo	386	5	4	4	1390000
Casa	Campeche	300	3	4	4	1390000
Casa	Coqueiros	248	3	3	2	1390000
Casa	Ingleses do Rio Vermelho	288	4	4	2	1390000
Casa	Coqueiros	248	3	3	2	1390000
Casa	Campeche	301	4	3	5	1390000
Casa	Campeche	301	5	4	4	1390000
Casa	Coqueiros	248	3	3	2	1390000
Casa	Córrego Grande	220	4	5	2	1390000
Casa	Campeche	301	5	4	5	1390000
Casa	Campeche	301	3	3	5	1390000
Casa	Coqueiros	237	3	3		1390000
Casa	Campeche	300	3	3	3	1390000
Casa	Campeche	301	4	3	5	1390000
